section_id,year,term,prompt_type,comment_text
S2023-largeclass,2023,Spring,change,"I think sometimes navigating the lectures on Canvas was really inefficient. Instead of having multiple pages for the lectures, it would
be better to put them all on one page. Also, some of the lectures could have been combined. I would have preferred 3–4 lectures
per lesson, even if they were longer. Also, I felt that sometimes there would be weeks with very little or no content, and then weeks
where I would have to watch hours and hours of lectures. A better balance would have been preferred."
S2023-largeclass,2023,Spring,change,Nothing
S2023-largeclass,2023,Spring,change,"Adding HW assignments or questions to existing HW assignments for more opportunities to improve one's grade. Final is
weighted quite heavily (40%) and can make or break one's grade. More insight into the type of questions or format seen in the
HWs/Final would've been helpful. The instructor felt a bit inaccessible at times."
S2023-largeclass,2023,Spring,change,Nothing
S2023-largeclass,2023,Spring,change,none
S2023-largeclass,2023,Spring,change,nothing
S2023-largeclass,2023,Spring,change,Change the grading criteria
S2023-largeclass,2023,Spring,change,midterm exam
S2023-largeclass,2023,Spring,change,Condensing some videos into one.
S2023-largeclass,2023,Spring,change,To much information is given in the lecture that is not needed
S2023-largeclass,2023,Spring,change,I would make videos that are shorter
S2023-largeclass,2023,Spring,change,Actually teach it.
S2023-largeclass,2023,Spring,change,N/A
S2023-largeclass,2023,Spring,change,Have it in person
S2023-largeclass,2023,Spring,change,nothing
S2023-largeclass,2023,Spring,change,"Providing an established time outside of office hours for students to meet directly with the instructor without needing to schedule it
in advance would be more flexible and useful for students and promote an increased understanding of course materials."
S2023-largeclass,2023,Spring,change,"Possibly organizing the canvas page where all the complementary materials were in one file instead of seeing them all in the
modules."
S2023-largeclass,2023,Spring,change,Nothing.
S2023-largeclass,2023,Spring,change,NA
S2023-largeclass,2023,Spring,change,nothing
S2023-largeclass,2023,Spring,change,Nothing!
S2023-largeclass,2023,Spring,change,"I would like more example problems because the topic is very nuanced with different interpretations. Extra practice problems would
have been extremely helpful for me. Also, I wish that the professor added subtitles to the videos to ensure that I properly understand
the concept and problem interpretation. Lastly, I would have preferred it if we did not cover content simultaneously on an exam week.
The exam is my main focus and the lectures during the exam caused me to always fall behind,"
S2023-largeclass,2023,Spring,change,Nothing
S2023-largeclass,2023,Spring,change,maybe more assignments to even out the grades over more assignments
S2023-largeclass,2023,Spring,change,Add one assignment per lesson and make the final worth less to better distrusted the points.
S2023-largeclass,2023,Spring,change,"I would maybe make access to the lecture videos a bit more organized in Canvas (maybe one Canvas page per week with the
lecture links)."
S2023-largeclass,2023,Spring,change,"I would make it in person to encourage learning. Or if remains online, I would organize the lectures better. While there are many
lectures to watch, the graphs would get so complicated it would be very hard to follow."
S2023-largeclass,2023,Spring,change,I wouldn't do much differently
S2023-largeclass,2023,Spring,change,nothing
S2023-largeclass,2023,Spring,change,Provide more practice for exams
S2023-largeclass,2023,Spring,change,"teach more
be more specific and instead of only covering one example, actually cover the concept in depth and then go over example questions"
S2023-largeclass,2023,Spring,change,Have more in–person classes
S2023-largeclass,2023,Spring,change,nothing
S2023-largeclass,2023,Spring,change,n/a
S2023-largeclass,2023,Spring,change,–
S2023-largeclass,2023,Spring,change,n/a
S2023-largeclass,2023,Spring,change,"I would make lecture in person, and teach it without recitation."
S2023-largeclass,2023,Spring,change,I would add more homework and organize the canvas modules better
S2023-largeclass,2023,Spring,change,I would have distributed less exams.
S2023-largeclass,2023,Spring,change,would be able to go back to questions when taking the homework/exam like you would be able on a paper exam so why not online
S2023-largeclass,2023,Spring,change,N/A
S2023-largeclass,2023,Spring,change,Make it more interactive
S2023-largeclass,2023,Spring,change,"I would assign more smaller homework assignments throughout so that the grade would not be impacted as much by few
assignments, allowing students to practice more."
S2023-largeclass,2023,Spring,change,Teach it in person
S2023-largeclass,2023,Spring,change,I would have weekly homework for a class like this.
S2023-largeclass,2023,Spring,change,Add an extra credit assignments since there are only 3 assignments for the grade book
S2023-largeclass,2023,Spring,change,I would make the course more hands–on with how to utilize the information we are given.
S2023-largeclass,2023,Spring,change,N/A
S2023-largeclass,2023,Spring,change,release lecture videos in increments not all at once
S2023-largeclass,2023,Spring,change,None
S2023-largeclass,2023,Spring,growth,great teacher
S2023-largeclass,2023,Spring,growth,Learned a lot about how to ideally run operations management through many different methods taught.
S2023-largeclass,2023,Spring,growth,Encouraged us to reach out whenever we needed help.
S2023-largeclass,2023,Spring,growth,I think his homeworks really helped us consistently check our understanding of the subject.
S2023-largeclass,2023,Spring,growth,n. a
S2023-largeclass,2023,Spring,growth,Great
S2023-largeclass,2023,Spring,growth,n/a
S2023-largeclass,2023,Spring,growth,He kept up with homeworks and classwork
S2023-largeclass,2023,Spring,growth,By providing additional complementary materials to further enhance concept knowledge
S2023-largeclass,2023,Spring,growth,Professor Ely made the class very engaging and I found the material to be very interesting to learn.
S2023-largeclass,2023,Spring,growth,"Recording lectures – so I dont have to learn in one period, I can make my own schedule"
S2023-largeclass,2023,Spring,growth,Lectures and examples were helpful and he had many TAs who could help.
S2023-largeclass,2023,Spring,growth,He would always post additional information on canvas to help us learn
S2023-largeclass,2023,Spring,growth,lecture
S2023-largeclass,2023,Spring,growth,everything
S2023-largeclass,2023,Spring,growth,Nice lecture
S2023-largeclass,2023,Spring,growth,"I like that the class is basically asynch, but with asynch classes there's no real interest/intellectual growth. it was just nice having
one less mandatory class to go to each week."
S2023-largeclass,2023,Spring,growth,N/A
S2023-largeclass,2023,Spring,growth,NA
S2023-largeclass,2023,Spring,growth,ops management is very useful in the real world
S2023-largeclass,2023,Spring,growth,"Professor Romulo Neves Ely highly encouraged my intellectual growth through the organization and flexibility of his class, creating
an environment that really allowed me to process the materials in a way that was suited to my learning style."
S2023-largeclass,2023,Spring,growth,Professor Ely was very good at engaging through his lectures by adding multiple examples that students could follow along to.
S2023-largeclass,2023,Spring,growth,"Professor Ely was very good at presenting the topics in a straightforward manner with lots of explanation. He always gave
background and lots of pre–req information for the topics, which made them easier to grasp. I also liked that he provided a lot of
practice problems."
S2023-largeclass,2023,Spring,growth,yes
S2023-largeclass,2023,Spring,growth,"He offered flexibility in his course that made it easier to get through the material on our own time, while also still providing structure
through regular assignments and modules we completed."
S2023-largeclass,2023,Spring,growth,"The class is very well refined and streamlined, the material is presented in a way that feels like a natural progression."
S2023-largeclass,2023,Spring,growth,"He was very flexible with the class schedule and the ways he provided material. Having the lectures available online to watch has
been helpful."
